Estructura,Tamaño,Segundos,Bytes
Sufix Array,8000000,4177,64000000
Sufix Array,8000000,4152,64000000
Sufix Array,8000000,4182,64000000
Sufix Array,8000000,4199,64000000
Sufix Array,8000000,4295,64000000
Sufix Array,8000000,4206,64000000
Sufix Array,8000000,4211,64000000
Sufix Array,8000000,4219,64000000
Sufix Array,8000000,4209,64000000
Sufix Array,8000000,4213,64000000
Sufix Array,8000000,4221,64000000
Sufix Array,8000000,4251,64000000
Sufix Array,8000000,4215,64000000
Sufix Array,8000000,4216,64000000
Sufix Array,8000000,4237,64000000
Sufix Array,8000000,4238,64000000
Sufix Array,8000000,4234,64000000
Sufix Array,8000000,4225,64000000
Sufix Array,8000000,4233,64000000
Sufix Array,8000000,4221,64000000
Sufix Array,8000000,4180,64000000
Sufix Array,8000000,4143,64000000
Sufix Array,8000000,4139,64000000
Sufix Array,8000000,4117,64000000
Sufix Array,8000000,4224,64000000
Sufix Array,8000000,4241,64000000
Sufix Array,8000000,4281,64000000
Sufix Array,8000000,4225,64000000
Sufix Array,8000000,4152,64000000
Sufix Array,8000000,4141,64000000
Sufix Array,8000000,4146,64000000
Sufix Array,8000000,4144,64000000
Sufix Array,8000000,4184,64000000
Sufix Array,8000000,4278,64000000
Sufix Array,8000000,4224,64000000
Sufix Array,8000000,4243,64000000
Sufix Array,8000000,4245,64000000
Sufix Array,8000000,4223,64000000
Sufix Array,8000000,4233,64000000
Sufix Array,8000000,4234,64000000
Sufix Array,8000000,4233,64000000
Sufix Array,8000000,4245,64000000
Sufix Array,8000000,4170,64000000
Sufix Array,8000000,4217,64000000
