Estructura,Largo Patron,Tiempo
SA+LCP,80,678
SA+LCP,80,670
SA+LCP,80,654
SA+LCP,80,685
SA+LCP,80,684
SA+LCP,80,646
SA+LCP,80,636
SA+LCP,80,654
SA+LCP,90,2353
SA+LCP,90,964
SA+LCP,90,841
SA+LCP,90,724
SA+LCP,90,711
SA+LCP,90,698
SA+LCP,90,730
SA+LCP,90,709
SA+LCP,90,646
SA+LCP,90,658
SA+LCP,90,762
SA+LCP,90,628
SA+LCP,90,645
SA+LCP,90,635
SA+LCP,90,682
SA+LCP,90,654
SA+LCP,90,668
SA+LCP,90,620
SA+LCP,90,650
SA+LCP,90,678
SA+LCP,90,676
SA+LCP,90,667
SA+LCP,90,664
SA+LCP,90,660
SA+LCP,90,648
SA+LCP,90,634
SA+LCP,90,627
SA+LCP,90,669
SA+LCP,90,638
SA+LCP,90,650
SA+LCP,90,639
SA+LCP,90,696
SA+LCP,90,629
SA+LCP,90,641
SA+LCP,90,649
SA+LCP,90,623
SA+LCP,90,649
SA+LCP,90,631
SA+LCP,90,649
SA+LCP,90,644
SA+LCP,90,633
SA+LCP,90,669
SA+LCP,90,647
SA+LCP,90,637
SA+LCP,90,643
SA+LCP,90,621
SA+LCP,90,621
SA+LCP,90,623
SA+LCP,90,636
SA+LCP,90,641
SA+LCP,90,636
SA+LCP,90,646
SA+LCP,90,665
SA+LCP,90,622
SA+LCP,90,681
SA+LCP,90,646
SA+LCP,90,653
SA+LCP,90,664
SA+LCP,90,674
SA+LCP,90,631
SA+LCP,90,637
SA+LCP,90,631
SA+LCP,90,632
SA+LCP,90,663
SA+LCP,90,630
SA+LCP,90,660
SA+LCP,90,683
SA+LCP,90,612
SA+LCP,90,650
SA+LCP,90,662
SA+LCP,90,670
SA+LCP,90,648
SA+LCP,90,641
SA+LCP,90,647
SA+LCP,90,634
SA+LCP,90,646
SA+LCP,90,620
SA+LCP,90,676
SA+LCP,90,671
SA+LCP,90,660
SA+LCP,90,699
SA+LCP,90,625
SA+LCP,90,669
SA+LCP,90,644
SA+LCP,90,619
SA+LCP,90,667
SA+LCP,90,669
SA+LCP,90,683
SA+LCP,90,667
SA+LCP,90,659
SA+LCP,90,662
SA+LCP,90,630
SA+LCP,90,1010
SA+LCP,90,1016
SA+LCP,90,1182
SA+LCP,90,1122
SA+LCP,90,1073
SA+LCP,90,1060
SA+LCP,90,1115
SA+LCP,90,1237
SA+LCP,100,3306
SA+LCP,100,1047
SA+LCP,100,1056
SA+LCP,100,1049
SA+LCP,100,776
SA+LCP,100,783
SA+LCP,100,801
SA+LCP,100,765
SA+LCP,100,813
SA+LCP,100,963
SA+LCP,100,949
SA+LCP,100,833
SA+LCP,100,949
SA+LCP,100,1009
SA+LCP,100,815
SA+LCP,100,865
SA+LCP,100,979
SA+LCP,100,1002
SA+LCP,100,846
SA+LCP,100,794
SA+LCP,100,998
SA+LCP,100,980
SA+LCP,100,952
SA+LCP,100,820
SA+LCP,100,827
SA+LCP,100,993
SA+LCP,100,783
SA+LCP,100,877
SA+LCP,100,936
SA+LCP,100,828
SA+LCP,100,981
SA+LCP,100,1011
SA+LCP,100,903
SA+LCP,100,812
SA+LCP,100,861
SA+LCP,100,791
SA+LCP,100,892
SA+LCP,100,922
SA+LCP,100,857
SA+LCP,100,864
SA+LCP,100,898
SA+LCP,100,823
SA+LCP,100,760
SA+LCP,100,903
SA+LCP,100,773
SA+LCP,100,817
SA+LCP,100,825
SA+LCP,100,809
SA+LCP,100,813
SA+LCP,100,813
SA+LCP,100,889
SA+LCP,100,831
SA+LCP,100,589
SA+LCP,100,514
SA+LCP,100,519
SA+LCP,100,509
SA+LCP,100,518
SA+LCP,100,510
SA+LCP,100,504
SA+LCP,100,519
SA+LCP,100,517
SA+LCP,100,522
SA+LCP,100,531
SA+LCP,100,516
SA+LCP,100,517
SA+LCP,100,566
SA+LCP,100,514
SA+LCP,100,510
SA+LCP,100,513
SA+LCP,100,512
SA+LCP,100,509
SA+LCP,100,515
SA+LCP,100,555
SA+LCP,100,519
SA+LCP,100,521
SA+LCP,100,498
SA+LCP,100,516
SA+LCP,100,496
SA+LCP,100,514
SA+LCP,100,519
SA+LCP,100,510
SA+LCP,100,516
SA+LCP,100,514
SA+LCP,100,511
SA+LCP,100,583
SA+LCP,100,513
SA+LCP,100,520
SA+LCP,100,513
SA+LCP,100,521
SA+LCP,100,543
SA+LCP,100,515
SA+LCP,100,517
SA+LCP,100,533
SA+LCP,100,507
SA+LCP,100,497
SA+LCP,100,504
SA+LCP,100,532
SA+LCP,100,488
SA+LCP,100,493
SA+LCP,100,546
