Estructura,Tamaño,Segundos,Bytes
SA + LCP,8000000,4828,127999992
SA + LCP,8000000,4940,127999992
SA + LCP,8000000,4977,127999992
SA + LCP,8000000,5085,127999992
SA + LCP,8000000,4987,127999992
SA + LCP,8000000,4992,127999992
SA + LCP,8000000,4913,127999992
SA + LCP,8000000,4908,127999992
SA + LCP,8000000,4912,127999992
SA + LCP,8000000,4949,127999992
SA + LCP,8000000,4940,127999992
SA + LCP,8000000,4910,127999992
SA + LCP,8000000,4909,127999992
SA + LCP,8000000,4917,127999992
SA + LCP,8000000,4966,127999992
SA + LCP,8000000,4878,127999992
SA + LCP,8000000,4869,127999992
SA + LCP,8000000,4842,127999992
SA + LCP,8000000,4865,127999992
SA + LCP,8000000,4888,127999992
SA + LCP,8000000,4883,127999992
SA + LCP,8000000,4845,127999992
SA + LCP,8000000,4810,127999992
SA + LCP,8000000,4804,127999992
SA + LCP,8000000,4840,127999992
SA + LCP,8000000,4890,127999992
SA + LCP,8000000,5004,127999992
SA + LCP,8000000,4919,127999992
SA + LCP,8000000,4921,127999992
SA + LCP,8000000,4935,127999992
SA + LCP,8000000,4900,127999992
SA + LCP,8000000,4907,127999992
SA + LCP,8000000,4949,127999992
SA + LCP,8000000,5081,127999992
SA + LCP,9000000,5740,143999992
SA + LCP,9000000,5758,143999992
SA + LCP,9000000,5738,143999992
SA + LCP,9000000,5746,143999992
SA + LCP,9000000,5751,143999992
SA + LCP,9000000,5711,143999992
SA + LCP,9000000,5765,143999992
SA + LCP,9000000,5626,143999992
SA + LCP,9000000,5482,143999992
SA + LCP,9000000,5503,143999992
SA + LCP,9000000,5640,143999992
SA + LCP,9000000,5515,143999992
SA + LCP,9000000,5507,143999992
SA + LCP,9000000,5500,143999992
SA + LCP,9000000,5599,143999992
SA + LCP,9000000,5706,143999992
SA + LCP,9000000,5655,143999992
SA + LCP,9000000,5749,143999992
SA + LCP,9000000,5760,143999992
SA + LCP,9000000,5739,143999992
SA + LCP,9000000,5772,143999992
SA + LCP,9000000,5719,143999992
SA + LCP,9000000,5710,143999992
SA + LCP,9000000,5747,143999992
SA + LCP,9000000,5721,143999992
SA + LCP,9000000,5694,143999992
SA + LCP,9000000,5789,143999992
SA + LCP,9000000,5736,143999992
SA + LCP,9000000,5750,143999992
SA + LCP,9000000,5763,143999992
SA + LCP,9000000,5737,143999992
SA + LCP,9000000,5710,143999992
SA + LCP,9000000,5630,143999992
SA + LCP,9000000,5567,143999992
SA + LCP,9000000,5617,143999992
SA + LCP,9000000,5659,143999992
SA + LCP,9000000,5853,143999992
SA + LCP,9000000,5786,143999992
SA + LCP,9000000,5724,143999992
SA + LCP,9000000,5778,143999992
SA + LCP,9000000,5643,143999992
SA + LCP,9000000,5681,143999992
SA + LCP,9000000,5645,143999992
SA + LCP,9000000,5719,143999992
SA + LCP,9000000,5640,143999992
SA + LCP,9000000,5774,143999992
SA + LCP,9000000,5784,143999992
SA + LCP,9000000,5698,143999992
SA + LCP,9000000,5762,143999992
SA + LCP,9000000,5776,143999992
SA + LCP,9000000,5747,143999992
SA + LCP,9000000,5741,143999992
SA + LCP,9000000,5763,143999992
SA + LCP,9000000,5621,143999992
SA + LCP,9000000,5589,143999992
SA + LCP,9000000,5602,143999992
SA + LCP,9000000,5621,143999992
SA + LCP,9000000,5799,143999992
SA + LCP,9000000,5757,143999992
SA + LCP,9000000,5783,143999992
SA + LCP,9000000,5770,143999992
SA + LCP,9000000,5825,143999992
SA + LCP,9000000,5719,143999992
SA + LCP,9000000,5700,143999992
SA + LCP,9000000,5771,143999992
SA + LCP,9000000,5715,143999992
SA + LCP,9000000,5804,143999992
SA + LCP,9000000,5783,143999992
SA + LCP,9000000,5699,143999992
SA + LCP,9000000,5667,143999992
SA + LCP,9000000,5632,143999992
SA + LCP,9000000,5641,143999992
SA + LCP,9000000,5709,143999992
SA + LCP,9000000,5778,143999992
SA + LCP,9000000,5787,143999992
SA + LCP,9000000,5615,143999992
SA + LCP,9000000,5589,143999992
SA + LCP,9000000,5576,143999992
SA + LCP,9000000,5643,143999992
SA + LCP,9000000,5810,143999992
SA + LCP,9000000,5744,143999992
SA + LCP,9000000,5771,143999992
SA + LCP,9000000,5743,143999992
SA + LCP,9000000,5692,143999992
SA + LCP,9000000,5731,143999992
SA + LCP,9000000,5760,143999992
SA + LCP,9000000,5795,143999992
SA + LCP,9000000,5758,143999992
SA + LCP,9000000,5706,143999992
SA + LCP,9000000,5802,143999992
SA + LCP,9000000,5741,143999992
SA + LCP,9000000,5760,143999992
SA + LCP,9000000,5764,143999992
SA + LCP,9000000,5754,143999992
SA + LCP,9000000,5785,143999992
SA + LCP,9000000,5756,143999992
SA + LCP,9000000,5618,143999992
SA + LCP,9000000,5517,143999992
SA + LCP,9000000,5565,143999992
SA + LCP,9000000,5545,143999992
SA + LCP,10000000,6632,159999992
SA + LCP,10000000,6622,159999992
SA + LCP,10000000,6591,159999992
SA + LCP,10000000,6632,159999992
SA + LCP,10000000,6687,159999992
SA + LCP,10000000,6632,159999992
SA + LCP,10000000,6641,159999992
SA + LCP,10000000,6691,159999992
SA + LCP,10000000,6624,159999992
SA + LCP,10000000,6720,159999992
SA + LCP,10000000,6652,159999992
SA + LCP,10000000,6675,159999992
SA + LCP,10000000,6669,159999992
SA + LCP,10000000,6627,159999992
SA + LCP,10000000,6687,159999992
SA + LCP,10000000,6542,159999992
SA + LCP,10000000,6504,159999992
SA + LCP,10000000,6484,159999992
SA + LCP,10000000,6580,159999992
SA + LCP,10000000,6775,159999992
SA + LCP,10000000,6663,159999992
SA + LCP,10000000,6597,159999992
SA + LCP,10000000,6535,159999992
SA + LCP,10000000,6532,159999992
SA + LCP,10000000,6585,159999992
SA + LCP,10000000,6633,159999992
SA + LCP,10000000,6626,159999992
SA + LCP,10000000,6683,159999992
SA + LCP,10000000,6663,159999992
SA + LCP,10000000,6630,159999992
SA + LCP,10000000,6636,159999992
SA + LCP,10000000,6688,159999992
SA + LCP,10000000,6713,159999992
SA + LCP,10000000,6617,159999992
SA + LCP,10000000,6528,159999992
SA + LCP,10000000,6525,159999992
SA + LCP,10000000,6480,159999992
SA + LCP,10000000,6687,159999992
SA + LCP,10000000,6674,159999992
SA + LCP,10000000,6644,159999992
SA + LCP,10000000,6717,159999992
SA + LCP,10000000,6665,159999992
SA + LCP,10000000,6606,159999992
SA + LCP,10000000,6667,159999992
SA + LCP,10000000,6559,159999992
SA + LCP,10000000,6576,159999992
SA + LCP,10000000,6533,159999992
SA + LCP,10000000,6544,159999992
SA + LCP,10000000,6540,159999992
SA + LCP,10000000,6534,159999992
SA + LCP,10000000,6636,159999992
SA + LCP,10000000,6627,159999992
SA + LCP,10000000,6509,159999992
SA + LCP,10000000,6445,159999992
SA + LCP,10000000,6503,159999992
SA + LCP,10000000,6579,159999992
SA + LCP,10000000,6764,159999992
SA + LCP,10000000,6685,159999992
SA + LCP,10000000,6671,159999992
SA + LCP,10000000,6638,159999992
SA + LCP,10000000,6569,159999992
SA + LCP,10000000,6713,159999992
SA + LCP,10000000,6639,159999992
SA + LCP,10000000,6587,159999992
SA + LCP,10000000,6611,159999992
SA + LCP,10000000,6660,159999992
SA + LCP,10000000,6712,159999992
SA + LCP,10000000,6617,159999992
SA + LCP,10000000,6641,159999992
SA + LCP,10000000,6535,159999992
SA + LCP,10000000,6120,159999992
SA + LCP,10000000,5867,159999992
SA + LCP,10000000,5832,159999992
SA + LCP,10000000,6027,159999992
SA + LCP,10000000,6090,159999992
SA + LCP,10000000,6315,159999992
SA + LCP,10000000,6051,159999992
SA + LCP,10000000,6084,159999992
SA + LCP,10000000,6092,159999992
SA + LCP,10000000,6135,159999992
SA + LCP,10000000,6054,159999992
SA + LCP,10000000,6033,159999992
SA + LCP,10000000,6146,159999992
SA + LCP,10000000,6105,159999992
SA + LCP,10000000,6118,159999992
SA + LCP,10000000,6142,159999992
SA + LCP,10000000,6115,159999992
SA + LCP,10000000,6089,159999992
SA + LCP,10000000,6082,159999992
SA + LCP,10000000,6090,159999992
SA + LCP,10000000,6129,159999992
SA + LCP,10000000,6116,159999992
SA + LCP,10000000,6132,159999992
SA + LCP,10000000,6092,159999992
SA + LCP,10000000,5948,159999992
SA + LCP,10000000,5864,159999992
SA + LCP,10000000,5866,159999992
SA + LCP,10000000,6019,159999992
SA + LCP,10000000,6278,159999992
SA + LCP,10000000,6231,159999992
