Estructura,Largo Patron,Tiempo
SA+LCP,90,508
SA+LCP,90,505
SA+LCP,90,536
SA+LCP,90,556
SA+LCP,90,570
SA+LCP,90,510
SA+LCP,90,508
SA+LCP,90,576
SA+LCP,90,573
SA+LCP,90,554
SA+LCP,90,510
SA+LCP,90,578
SA+LCP,90,557
SA+LCP,90,554
SA+LCP,90,510
SA+LCP,90,510
SA+LCP,90,506
SA+LCP,90,556
SA+LCP,90,592
SA+LCP,90,556
SA+LCP,90,582
SA+LCP,90,560
SA+LCP,90,511
SA+LCP,90,513
SA+LCP,90,550
SA+LCP,90,596
SA+LCP,90,564
SA+LCP,90,557
SA+LCP,90,510
SA+LCP,90,533
SA+LCP,90,558
SA+LCP,90,557
SA+LCP,90,547
SA+LCP,90,554
SA+LCP,90,512
SA+LCP,90,570
SA+LCP,90,542
SA+LCP,90,510
SA+LCP,90,508
SA+LCP,90,511
SA+LCP,90,512
SA+LCP,90,507
SA+LCP,90,506
SA+LCP,90,542
SA+LCP,90,543
SA+LCP,90,511
SA+LCP,90,535
SA+LCP,90,508
SA+LCP,90,544
SA+LCP,90,510
SA+LCP,90,541
SA+LCP,90,509
SA+LCP,90,516
SA+LCP,90,541
SA+LCP,90,509
SA+LCP,90,571
SA+LCP,90,580
SA+LCP,90,511
SA+LCP,90,566
SA+LCP,90,592
SA+LCP,90,542
SA+LCP,90,509
SA+LCP,90,540
SA+LCP,90,551
SA+LCP,90,513
SA+LCP,90,560
SA+LCP,90,557
SA+LCP,90,509
SA+LCP,90,510
SA+LCP,90,512
SA+LCP,90,532
SA+LCP,90,536
SA+LCP,90,511
SA+LCP,90,512
SA+LCP,90,589
SA+LCP,90,548
SA+LCP,90,509
SA+LCP,90,597
SA+LCP,90,512
SA+LCP,90,512
SA+LCP,90,511
SA+LCP,100,519
SA+LCP,100,449
SA+LCP,100,482
SA+LCP,100,450
SA+LCP,100,469
SA+LCP,100,449
SA+LCP,100,450
SA+LCP,100,518
SA+LCP,100,499
SA+LCP,100,511
SA+LCP,100,440
SA+LCP,100,454
SA+LCP,100,480
SA+LCP,100,461
SA+LCP,100,504
SA+LCP,100,481
SA+LCP,100,490
SA+LCP,100,447
SA+LCP,100,450
SA+LCP,100,492
SA+LCP,100,488
SA+LCP,100,454
SA+LCP,100,556
SA+LCP,100,456
SA+LCP,100,453
SA+LCP,100,495
SA+LCP,100,452
SA+LCP,100,447
SA+LCP,100,447
SA+LCP,100,507
SA+LCP,100,446
SA+LCP,100,476
SA+LCP,100,449
SA+LCP,100,533
SA+LCP,100,486
SA+LCP,100,476
SA+LCP,100,506
SA+LCP,100,443
SA+LCP,100,472
SA+LCP,100,445
SA+LCP,100,489
SA+LCP,100,492
SA+LCP,100,449
SA+LCP,100,444
SA+LCP,100,541
SA+LCP,100,539
SA+LCP,100,461
SA+LCP,100,445
SA+LCP,100,471
SA+LCP,100,501
SA+LCP,100,480
SA+LCP,100,466
SA+LCP,100,502
SA+LCP,100,472
SA+LCP,100,518
SA+LCP,100,452
SA+LCP,100,474
SA+LCP,100,448
SA+LCP,100,445
SA+LCP,100,474
SA+LCP,100,448
