Estructura,Largo Patron,Tiempo
SA+LCP,100,557
SA+LCP,100,530
SA+LCP,100,529
SA+LCP,100,561
SA+LCP,100,525
SA+LCP,100,519
SA+LCP,100,552
SA+LCP,100,548
SA+LCP,100,579
SA+LCP,100,551
SA+LCP,100,560
SA+LCP,100,574
SA+LCP,100,541
SA+LCP,100,541
SA+LCP,100,573
SA+LCP,100,607
SA+LCP,100,514
SA+LCP,100,505
SA+LCP,100,504
SA+LCP,100,539
SA+LCP,100,505
SA+LCP,100,557
SA+LCP,100,514
SA+LCP,100,520
SA+LCP,100,560
SA+LCP,100,550
SA+LCP,100,554
SA+LCP,100,511
SA+LCP,100,531
SA+LCP,100,557
SA+LCP,100,593
SA+LCP,100,580
SA+LCP,100,519
SA+LCP,100,515
SA+LCP,100,547
SA+LCP,100,550
SA+LCP,100,524
SA+LCP,100,534
SA+LCP,100,522
SA+LCP,100,523
SA+LCP,100,579
SA+LCP,100,548
SA+LCP,100,545
SA+LCP,100,551
SA+LCP,100,542
SA+LCP,100,530
SA+LCP,100,503
SA+LCP,100,532
SA+LCP,100,512
SA+LCP,100,547
SA+LCP,100,560
SA+LCP,100,517
SA+LCP,100,533
SA+LCP,100,522
SA+LCP,100,569
SA+LCP,100,527
SA+LCP,100,519
SA+LCP,100,529
SA+LCP,100,537
SA+LCP,100,519
SA+LCP,100,539
SA+LCP,100,565
SA+LCP,100,600
SA+LCP,100,519
SA+LCP,100,541
SA+LCP,100,522
SA+LCP,100,530
SA+LCP,100,564
SA+LCP,100,555
SA+LCP,100,525
SA+LCP,100,523
SA+LCP,100,521
SA+LCP,100,553
SA+LCP,100,555
SA+LCP,100,527
SA+LCP,100,521
SA+LCP,100,519
SA+LCP,100,536
SA+LCP,100,544
SA+LCP,100,530
SA+LCP,100,500
SA+LCP,100,497
SA+LCP,100,521
SA+LCP,100,498
SA+LCP,100,509
SA+LCP,100,531
SA+LCP,100,511
SA+LCP,100,511
