Estructura,Largo Patron,Tiempo
FMI,80,208682
FMI,80,203174
FMI,80,201353
FMI,80,207145
FMI,80,206502
FMI,80,210285
FMI,80,209727
FMI,90,244473
FMI,90,187555
FMI,90,192741
FMI,90,181743
FMI,90,185513
FMI,90,183021
FMI,90,178765
FMI,90,180300
FMI,90,176785
FMI,90,188234
FMI,90,185188
FMI,90,187445
FMI,90,191505
FMI,90,188024
FMI,90,177208
FMI,90,189107
FMI,90,184450
FMI,90,190545
FMI,90,175806
FMI,90,185827
FMI,90,180549
FMI,90,193696
FMI,90,176346
FMI,90,185726
FMI,90,174905
FMI,90,183613
FMI,90,173015
FMI,90,184445
FMI,90,183172
FMI,90,177643
FMI,90,186556
FMI,90,174346
FMI,90,183824
FMI,90,188396
FMI,90,177091
FMI,90,188469
FMI,90,189535
FMI,90,179032
FMI,90,169384
FMI,90,186983
FMI,90,191633
FMI,90,183509
FMI,90,184779
FMI,90,175360
FMI,90,187291
FMI,90,177454
FMI,90,191077
FMI,90,186278
FMI,90,185905
FMI,90,188230
FMI,90,182027
FMI,90,180341
FMI,90,177808
FMI,90,176376
FMI,90,185642
FMI,90,173504
FMI,90,186276
FMI,90,174085
FMI,90,186256
FMI,90,186697
FMI,90,186314
FMI,90,189963
FMI,90,175888
FMI,90,186846
FMI,90,177613
FMI,90,182536
FMI,90,188481
FMI,90,184834
FMI,90,179925
FMI,90,186219
FMI,90,179418
FMI,90,181383
FMI,90,188320
FMI,90,176599
FMI,90,183885
FMI,90,176327
FMI,90,181899
FMI,90,175857
FMI,90,179516
FMI,90,176972
FMI,90,176552
FMI,90,187205
FMI,90,172904
FMI,90,185169
FMI,90,173283
FMI,90,186086
FMI,90,175624
FMI,90,182791
FMI,90,181220
FMI,90,178741
FMI,90,188190
FMI,90,178526
FMI,90,182474
FMI,90,186743
FMI,90,190596
FMI,90,173248
FMI,90,184905
FMI,90,177894
FMI,90,180594
FMI,90,185783
FMI,100,183453
FMI,100,134588
FMI,100,121209
FMI,100,114357
FMI,100,122009
FMI,100,117114
FMI,100,111424
FMI,100,107762
FMI,100,106214
FMI,100,104900
FMI,100,112223
FMI,100,109437
FMI,100,105791
FMI,100,105757
FMI,100,112758
FMI,100,107938
FMI,100,105597
FMI,100,103230
FMI,100,102511
FMI,100,101969
FMI,100,108059
FMI,100,104198
FMI,100,111440
FMI,100,106543
FMI,100,103291
FMI,100,106346
FMI,100,109958
FMI,100,105797
FMI,100,104069
FMI,100,102544
FMI,100,100981
FMI,100,99743
FMI,100,109015
FMI,100,112188
FMI,100,108726
FMI,100,105329
FMI,100,103357
FMI,100,109337
FMI,100,107563
FMI,100,105045
FMI,100,110709
FMI,100,107090
FMI,100,104916
FMI,100,111375
FMI,100,106937
FMI,100,103753
FMI,100,102749
FMI,100,101013
FMI,100,106951
FMI,100,105227
FMI,100,103784
FMI,100,112626
FMI,100,107459
FMI,100,105893
FMI,100,111632
FMI,100,107876
FMI,100,103902
FMI,100,109672
FMI,100,107475
FMI,100,103372
FMI,100,102039
FMI,100,101466
FMI,100,100687
FMI,100,111436
FMI,100,108051
FMI,100,106182
FMI,100,113502
FMI,100,108457
FMI,100,113596
FMI,100,111577
FMI,100,108063
FMI,100,113518
FMI,100,110752
FMI,100,115759
FMI,100,111466
FMI,100,109082
FMI,100,106185
FMI,100,105102
FMI,100,110919
FMI,100,109492
FMI,100,106726
FMI,100,113055
FMI,100,109483
FMI,100,106877
FMI,100,111995
FMI,100,113326
FMI,100,116607
FMI,100,112122
FMI,100,108726
FMI,100,110373
FMI,100,112347
FMI,100,114892
FMI,100,111074
FMI,100,106039
FMI,100,103605
FMI,100,102096
FMI,100,101395
FMI,100,101136
FMI,100,108868
FMI,100,105123
