Estructura,Tamaño,Segundos,Bytes
FMI,8000000,2104,3560881
FMI,8000000,2239,3560881
FMI,8000000,2207,3560881
FMI,8000000,2086,3560881
FMI,8000000,2127,3560881
FMI,8000000,2253,3560881
FMI,8000000,2301,3560881
FMI,8000000,2290,3560881
FMI,8000000,2324,3560881
FMI,8000000,2360,3560881
FMI,8000000,2538,3560881
FMI,8000000,2641,3560881
FMI,8000000,2479,3560881
FMI,8000000,2439,3560881
FMI,8000000,2337,3560881
FMI,8000000,2361,3560881
FMI,8000000,2275,3560881
FMI,8000000,2390,3560881
FMI,8000000,2943,3560881
FMI,8000000,2393,3560881
FMI,8000000,2248,3560881
FMI,8000000,2516,3560881
FMI,8000000,2235,3560881
FMI,8000000,2366,3560881
FMI,8000000,2296,3560881
FMI,8000000,2111,3560881
FMI,8000000,2429,3560881
FMI,8000000,2117,3560881
FMI,8000000,2038,3560881
FMI,8000000,2383,3560881
FMI,8000000,1920,3560881
FMI,8000000,2265,3560881
FMI,8000000,2331,3560881
FMI,8000000,2377,3560881
FMI,8000000,1532,3560881
FMI,8000000,2260,3560881
FMI,8000000,2167,3560881
FMI,8000000,2118,3560881
FMI,8000000,2006,3560881
FMI,8000000,2182,3560881
FMI,8000000,2404,3560881
FMI,9000000,2266,3938993
FMI,9000000,2963,3938993
FMI,9000000,2808,3938993
FMI,9000000,3085,3938993
FMI,9000000,3032,3938993
FMI,9000000,3084,3938993
FMI,9000000,3217,3938993
FMI,9000000,3007,3938993
FMI,9000000,2974,3938993
FMI,9000000,2895,3938993
FMI,9000000,2855,3938993
FMI,9000000,3074,3938993
FMI,9000000,2879,3938993
FMI,9000000,2775,3938993
FMI,9000000,2924,3938993
FMI,9000000,2952,3938993
FMI,9000000,2915,3938993
FMI,9000000,2906,3938993
FMI,9000000,2883,3938993
FMI,9000000,2939,3938993
FMI,9000000,2971,3938993
FMI,9000000,2932,3938993
FMI,9000000,3141,3938993
FMI,9000000,3195,3938993
FMI,9000000,3126,3938993
FMI,9000000,3071,3938993
FMI,9000000,3156,3938993
FMI,9000000,3131,3938993
FMI,9000000,2989,3938993
FMI,9000000,3067,3938993
FMI,9000000,3042,3938993
FMI,9000000,3054,3938993
FMI,9000000,2992,3938993
FMI,9000000,2992,3938993
FMI,9000000,3191,3938993
FMI,9000000,3104,3938993
FMI,9000000,3247,3938993
FMI,9000000,3058,3938993
FMI,9000000,2718,3938993
FMI,9000000,2709,3938993
FMI,9000000,2773,3938993
FMI,9000000,2747,3938993
FMI,9000000,3099,3938993
FMI,9000000,3074,3938993
FMI,9000000,2847,3938993
FMI,9000000,3113,3938993
FMI,9000000,3055,3938993
FMI,9000000,3058,3938993
FMI,9000000,2898,3938993
FMI,9000000,2957,3938993
FMI,9000000,2956,3938993
FMI,9000000,2823,3938993
FMI,9000000,2822,3938993
FMI,9000000,3119,3938993
FMI,9000000,2759,3938993
FMI,9000000,2167,3938993
FMI,9000000,3296,3938993
FMI,9000000,3415,3938993
FMI,9000000,3221,3938993
FMI,9000000,2998,3938993
FMI,9000000,2777,3938993
FMI,9000000,2429,3938993
FMI,9000000,2495,3938993
FMI,9000000,2688,3938993
FMI,9000000,2603,3938993
FMI,9000000,1996,3938993
FMI,9000000,3013,3938993
FMI,9000000,2851,3938993
FMI,9000000,2274,3938993
FMI,9000000,3204,3938993
FMI,9000000,3214,3938993
FMI,9000000,3073,3938993
FMI,9000000,3323,3938993
FMI,9000000,3488,3938993
FMI,9000000,3367,3938993
FMI,9000000,3605,3938993
FMI,9000000,3076,3938993
FMI,9000000,3112,3938993
FMI,9000000,3317,3938993
FMI,9000000,3022,3938993
FMI,9000000,3028,3938993
FMI,9000000,3057,3938993
FMI,9000000,2845,3938993
FMI,9000000,2925,3938993
FMI,9000000,2997,3938993
FMI,9000000,2976,3938993
FMI,9000000,2111,3938993
FMI,9000000,2764,3938993
FMI,9000000,2723,3938993
FMI,9000000,2778,3938993
FMI,9000000,2770,3938993
FMI,9000000,2846,3938993
FMI,9000000,2778,3938993
FMI,9000000,2782,3938993
FMI,9000000,2623,3938993
FMI,9000000,2646,3938993
FMI,9000000,2801,3938993
FMI,9000000,2927,3938993
FMI,9000000,2786,3938993
FMI,9000000,2915,3938993
FMI,10000000,3304,4270937
FMI,10000000,3348,4270937
FMI,10000000,3360,4270937
FMI,10000000,3537,4270937
FMI,10000000,3379,4270937
FMI,10000000,3342,4270937
FMI,10000000,3582,4270937
FMI,10000000,3322,4270937
FMI,10000000,3105,4270937
FMI,10000000,3331,4270937
FMI,10000000,3325,4270937
FMI,10000000,3497,4270937
FMI,10000000,3739,4270937
FMI,10000000,3582,4270937
FMI,10000000,3614,4270937
FMI,10000000,3834,4270937
FMI,10000000,3670,4270937
FMI,10000000,3329,4270937
FMI,10000000,3342,4270937
FMI,10000000,3281,4270937
FMI,10000000,3211,4270937
FMI,10000000,3468,4270937
FMI,10000000,3264,4270937
FMI,10000000,3097,4270937
FMI,10000000,3001,4270937
FMI,10000000,3242,4270937
FMI,10000000,3489,4270937
FMI,10000000,3348,4270937
FMI,10000000,3317,4270937
FMI,10000000,3344,4270937
FMI,10000000,3464,4270937
FMI,10000000,3525,4270937
FMI,10000000,3509,4270937
FMI,10000000,3332,4270937
FMI,10000000,3363,4270937
FMI,10000000,3345,4270937
FMI,10000000,3473,4270937
FMI,10000000,3294,4270937
FMI,10000000,3432,4270937
FMI,10000000,3625,4270937
FMI,10000000,3484,4270937
FMI,10000000,3690,4270937
FMI,10000000,2880,4270937
FMI,10000000,3906,4270937
FMI,10000000,3217,4270937
FMI,10000000,3906,4270937
FMI,10000000,3913,4270937
FMI,10000000,3881,4270937
FMI,10000000,3849,4270937
FMI,10000000,3771,4270937
FMI,10000000,4002,4270937
FMI,10000000,3709,4270937
FMI,10000000,3484,4270937
FMI,10000000,3421,4270937
FMI,10000000,3495,4270937
FMI,10000000,3626,4270937
FMI,10000000,3588,4270937
FMI,10000000,3432,4270937
FMI,10000000,3199,4270937
FMI,10000000,3303,4270937
FMI,10000000,3290,4270937
FMI,10000000,3290,4270937
FMI,10000000,3291,4270937
FMI,10000000,3079,4270937
FMI,10000000,3569,4270937
FMI,10000000,3558,4270937
FMI,10000000,3450,4270937
FMI,10000000,3421,4270937
FMI,10000000,3476,4270937
