Estructura,Largo Patron,Tiempo
FMI,90,138529
FMI,90,148740
FMI,90,141729
FMI,90,142617
FMI,90,145754
FMI,90,151889
FMI,90,144165
FMI,90,147328
FMI,90,148534
FMI,90,147722
FMI,90,147944
FMI,90,145745
FMI,90,151034
FMI,90,144905
FMI,90,147937
FMI,90,150134
FMI,90,143907
FMI,90,154420
FMI,90,146411
FMI,90,141321
FMI,100,258015
FMI,100,208613
FMI,100,193442
FMI,100,185769
FMI,100,206374
FMI,100,190109
FMI,100,190246
FMI,100,195948
FMI,100,204706
FMI,100,186242
FMI,100,182169
FMI,100,189165
FMI,100,178463
FMI,100,189626
FMI,100,181506
FMI,100,188376
FMI,100,178064
FMI,100,190322
FMI,100,194425
FMI,100,179822
FMI,100,184616
FMI,100,187538
FMI,100,199648
FMI,100,184905
FMI,100,186655
FMI,100,189659
FMI,100,191870
FMI,100,188332
FMI,100,197067
FMI,100,183604
FMI,100,177184
FMI,100,175171
FMI,100,190410
FMI,100,195828
FMI,100,197670
FMI,100,185054
FMI,100,196503
FMI,100,183561
FMI,100,194457
FMI,100,185727
FMI,100,194039
FMI,100,180925
FMI,100,178588
FMI,100,188588
FMI,100,194971
FMI,100,199642
FMI,100,176837
FMI,100,184935
FMI,100,184146
FMI,100,184018
FMI,100,192083
FMI,100,185295
FMI,100,174481
FMI,100,167434
FMI,100,185482
FMI,100,176176
FMI,100,187577
FMI,100,179036
FMI,100,187497
FMI,100,176882
FMI,100,188190
FMI,100,177252
FMI,100,171067
FMI,100,171566
FMI,100,184039
FMI,100,175423
FMI,100,186515
FMI,100,186199
FMI,100,184188
FMI,100,173087
FMI,100,180203
FMI,100,179297
FMI,100,170698
FMI,100,174105
FMI,100,180593
FMI,100,186895
FMI,100,176652
FMI,100,190957
FMI,100,189536
FMI,100,192534
FMI,100,181234
FMI,100,175359
FMI,100,186824
FMI,100,192866
FMI,100,179473
FMI,100,172418
FMI,100,185454
FMI,100,183399
FMI,100,183391
FMI,100,175365
FMI,100,187900
FMI,100,179171
FMI,100,189183
FMI,100,175892
FMI,100,177165
FMI,100,184482
FMI,100,193832
FMI,100,180800
FMI,100,188588
FMI,100,177803
