Estructura,Tamaño,Segundos,Bytes
Sufix Array,7000000,2649,56000000
Sufix Array,7000000,2755,56000000
Sufix Array,7000000,2778,56000000
Sufix Array,7000000,2771,56000000
Sufix Array,7000000,2768,56000000
Sufix Array,7000000,2667,56000000
Sufix Array,7000000,2648,56000000
Sufix Array,7000000,2613,56000000
Sufix Array,7000000,2620,56000000
Sufix Array,7000000,2607,56000000
Sufix Array,7000000,2623,56000000
Sufix Array,7000000,2644,56000000
Sufix Array,7000000,2605,56000000
Sufix Array,7000000,2721,56000000
Sufix Array,7000000,2630,56000000
Sufix Array,7000000,2589,56000000
Sufix Array,7000000,2818,56000000
Sufix Array,7000000,2796,56000000
Sufix Array,7000000,2752,56000000
Sufix Array,7000000,2774,56000000
Sufix Array,7000000,2813,56000000
Sufix Array,7000000,2818,56000000
Sufix Array,7000000,2852,56000000
Sufix Array,7000000,2729,56000000
Sufix Array,7000000,2731,56000000
Sufix Array,7000000,2720,56000000
Sufix Array,7000000,2726,56000000
Sufix Array,7000000,2759,56000000
Sufix Array,7000000,2718,56000000
Sufix Array,7000000,2766,56000000
Sufix Array,7000000,2792,56000000
Sufix Array,7000000,2963,56000000
Sufix Array,7000000,2839,56000000
Sufix Array,7000000,2812,56000000
Sufix Array,7000000,2803,56000000
Sufix Array,7000000,2773,56000000
Sufix Array,7000000,2982,56000000
Sufix Array,7000000,2965,56000000
Sufix Array,7000000,2938,56000000
Sufix Array,7000000,2875,56000000
Sufix Array,7000000,2722,56000000
Sufix Array,7000000,2688,56000000
Sufix Array,7000000,2671,56000000
Sufix Array,7000000,2680,56000000
Sufix Array,7000000,2648,56000000
Sufix Array,7000000,2677,56000000
Sufix Array,7000000,2685,56000000
Sufix Array,7000000,2698,56000000
Sufix Array,8000000,3423,64000000
Sufix Array,8000000,3657,64000000
Sufix Array,8000000,3661,64000000
Sufix Array,8000000,3507,64000000
Sufix Array,8000000,3555,64000000
Sufix Array,8000000,3607,64000000
Sufix Array,8000000,3595,64000000
Sufix Array,8000000,3593,64000000
Sufix Array,8000000,3568,64000000
Sufix Array,8000000,3599,64000000
Sufix Array,8000000,3612,64000000
Sufix Array,8000000,3502,64000000
Sufix Array,8000000,3854,64000000
Sufix Array,8000000,3506,64000000
Sufix Array,8000000,3553,64000000
Sufix Array,8000000,3588,64000000
Sufix Array,8000000,3484,64000000
Sufix Array,8000000,3531,64000000
Sufix Array,8000000,3748,64000000
Sufix Array,8000000,4007,64000000
Sufix Array,8000000,3839,64000000
Sufix Array,8000000,3533,64000000
Sufix Array,8000000,3506,64000000
Sufix Array,8000000,3620,64000000
Sufix Array,8000000,3576,64000000
Sufix Array,8000000,3517,64000000
Sufix Array,8000000,3497,64000000
Sufix Array,8000000,3554,64000000
Sufix Array,8000000,3458,64000000
Sufix Array,8000000,3516,64000000
Sufix Array,8000000,3463,64000000
Sufix Array,8000000,3442,64000000
Sufix Array,8000000,3441,64000000
Sufix Array,8000000,3463,64000000
Sufix Array,8000000,3434,64000000
Sufix Array,8000000,3419,64000000
Sufix Array,8000000,3450,64000000
Sufix Array,8000000,3432,64000000
Sufix Array,8000000,3472,64000000
Sufix Array,8000000,3434,64000000
Sufix Array,8000000,3474,64000000
Sufix Array,8000000,3457,64000000
Sufix Array,8000000,3457,64000000
Sufix Array,8000000,3456,64000000
Sufix Array,8000000,3480,64000000
Sufix Array,8000000,3461,64000000
Sufix Array,8000000,3513,64000000
Sufix Array,8000000,3522,64000000
Sufix Array,8000000,3557,64000000
Sufix Array,8000000,3531,64000000
Sufix Array,8000000,3433,64000000
Sufix Array,8000000,3619,64000000
Sufix Array,8000000,3764,64000000
Sufix Array,8000000,3605,64000000
Sufix Array,8000000,3518,64000000
Sufix Array,8000000,3352,64000000
Sufix Array,8000000,3300,64000000
Sufix Array,8000000,3427,64000000
Sufix Array,8000000,3511,64000000
Sufix Array,8000000,3595,64000000
Sufix Array,8000000,3414,64000000
Sufix Array,8000000,3430,64000000
Sufix Array,8000000,3618,64000000
Sufix Array,8000000,3643,64000000
Sufix Array,8000000,3481,64000000
Sufix Array,8000000,3514,64000000
Sufix Array,8000000,3493,64000000
Sufix Array,8000000,3536,64000000
Sufix Array,8000000,3578,64000000
Sufix Array,8000000,3619,64000000
Sufix Array,8000000,3628,64000000
Sufix Array,8000000,3492,64000000
Sufix Array,8000000,3480,64000000
Sufix Array,8000000,3743,64000000
Sufix Array,8000000,3462,64000000
Sufix Array,8000000,3429,64000000
Sufix Array,8000000,3367,64000000
Sufix Array,8000000,3301,64000000
Sufix Array,8000000,3327,64000000
Sufix Array,8000000,3323,64000000
Sufix Array,8000000,3283,64000000
Sufix Array,8000000,3291,64000000
Sufix Array,8000000,3314,64000000
Sufix Array,8000000,3313,64000000
Sufix Array,8000000,3293,64000000
Sufix Array,8000000,3276,64000000
Sufix Array,8000000,3312,64000000
Sufix Array,8000000,3258,64000000
